Unnamed: 0,athlete,sport,log_prob_one_shot,num_athlete_tokens,sport_index,sport_token,prompt,inject_sport_with_golf,inject_sport_without_golf
16277,Marcell Ozuna,baseball,-0.075095706,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Marcell Ozuna plays the sport of",golf,football
1375,Marcus Lattimore,football,-0.2164634,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Marcus Lattimore plays the sport of",basketball,baseball
1654,Tevin Coleman,football,-0.24157913,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Tevin Coleman plays the sport of",baseball,basketball
14726,José Bautista,baseball,-0.045337997,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: José Bautista plays the sport of",football,football
593,Andy Reid,football,-0.2630492,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Andy Reid plays the sport of",basketball,basketball
14438,Miguel Tejada,baseball,-0.14699091,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Miguel Tejada plays the sport of",basketball,basketball
597,Calvin Johnson,football,-0.07022709,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Calvin Johnson plays the sport of",basketball,basketball
15098,Matt Kemp,baseball,-0.09812294,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Matt Kemp plays the sport of",basketball,basketball
15605,Bronson Arroyo,baseball,-0.42346045,5,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Bronson Arroyo plays the sport of",basketball,basketball
551,Dwayne Bowe,football,-0.39761904,5,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Dwayne Bowe plays the sport of",baseball,basketball
8075,Lance Stephenson,basketball,-0.07878729,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Lance Stephenson plays the sport of",baseball,baseball
225,Nnamdi Asomugha,football,-0.12145175,7,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Nnamdi Asomugha plays the sport of",golf,basketball
377,Philip Rivers,football,-0.16341896,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Philip Rivers plays the sport of",baseball,basketball
6598,Andre Iguodala,basketball,-0.023076085,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Andre Iguodala plays the sport of",baseball,football
11925,Tyus Jones,basketball,-0.20050105,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Tyus Jones plays the sport of",football,football
14442,Jonathan Papelbon,baseball,-0.1343889,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Jonathan Papelbon plays the sport of",basketball,basketball
5818,Brandon Roy,basketball,-0.080567606,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Brandon Roy plays the sport of",golf,baseball
14531,Nick Markakis,baseball,-0.17822133,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Nick Markakis plays the sport of",football,basketball
1751,Deion Jones,football,-0.5861343,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Deion Jones plays the sport of",basketball,baseball
12051,Thon Maker,basketball,-0.06624211,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Thon Maker plays the sport of",golf,baseball
351,Tony Gonzalez,football,-0.10047854,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Tony Gonzalez plays the sport of",baseball,basketball
14403,David Robertson,baseball,-0.17277649,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: David Robertson plays the sport of",golf,basketball
10760,Tom Izzo,basketball,-0.12570049,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Tom Izzo plays the sport of",football,football
15060,Billy Hamilton,baseball,-0.15017378,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Billy Hamilton plays the sport of",basketball,football
6642,Brendan Haywood,basketball,-0.23923773,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Brendan Haywood plays the sport of",baseball,football
1253,Brett Hundley,football,-0.28004134,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Brett Hundley plays the sport of",golf,basketball
1051,Mike Daniels,football,-0.4071982,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Mike Daniels plays the sport of",golf,basketball
1586,Trevor Siemian,football,-0.17004941,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Trevor Siemian plays the sport of",basketball,basketball
14648,Tyler Clippard,baseball,-0.44932532,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Tyler Clippard plays the sport of",basketball,basketball
1574,Kyle Fuller,football,-0.06854202,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Kyle Fuller plays the sport of",basketball,baseball
16498,Oswaldo Arcia,baseball,-0.20792258,5,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Oswaldo Arcia plays the sport of",basketball,basketball
976,Bruce Irvin,football,-0.3125658,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Bruce Irvin plays the sport of",basketball,baseball
15530,Ryan Ludwick,baseball,-0.43234375,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Ryan Ludwick plays the sport of",golf,football
1141,Bill O'Brien,football,-0.6194307,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Bill O'Brien plays the sport of",golf,basketball
2,Torry Holt,football,-0.58130515,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Torry Holt plays the sport of",basketball,baseball
13078,Jaylon Brown,basketball,-0.3501625,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jaylon Brown plays the sport of",golf,baseball
1016,Donté Stallworth,football,-0.42243862,6,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Donté Stallworth plays the sport of",baseball,baseball
8254,Quincy Pondexter,basketball,-0.5374802,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Quincy Pondexter plays the sport of",baseball,baseball
6666,Dwight Howard,basketball,-0.04324448,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Dwight Howard plays the sport of",baseball,football
16218,Jedd Gyorko,baseball,-0.11905284,5,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Jedd Gyorko plays the sport of",football,football
1476,Xavier Rhodes,football,-0.69500405,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Xavier Rhodes plays the sport of",basketball,basketball
16863,Stephen Piscotty,baseball,-0.040084455,5,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Stephen Piscotty plays the sport of",football,football
184,Vince Wilfork,football,-0.04537468,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Vince Wilfork plays the sport of",baseball,basketball
5537,Brandon Knight,basketball,-0.069821395,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Brandon Knight plays the sport of",golf,football
15617,Brian Cashman,baseball,-0.14956795,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Brian Cashman plays the sport of",football,basketball
14103,Billy Beane,baseball,-0.097769275,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Billy Beane plays the sport of",football,basketball
5639,Eddy Curry,basketball,-0.28600636,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Eddy Curry plays the sport of",football,football
440,Ryan Mathews,football,-0.23464362,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Ryan Mathews plays the sport of",golf,baseball
1394,EJ Manuel,football,-0.15127343,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: EJ Manuel plays the sport of",golf,baseball
334,Steve Young,football,-0.31162426,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Steve Young plays the sport of",baseball,baseball
129,Tom Brady,football,-0.049970727,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Tom Brady plays the sport of",golf,basketball
1649,Brandon Scherff,football,-0.49899262,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Brandon Scherff plays the sport of",basketball,basketball
7170,Austin Rivers,basketball,-0.12138504,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Austin Rivers plays the sport of",baseball,baseball
5956,Jimmy Butler,basketball,-0.037385464,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jimmy Butler plays the sport of",football,football
248,James Harrison,football,-0.21936953,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: James Harrison plays the sport of",golf,basketball
16725,Kyle Hendricks,baseball,-0.18328197,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Kyle Hendricks plays the sport of",basketball,football
460,Marshall Faulk,football,-0.037061002,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Marshall Faulk plays the sport of",golf,baseball
7492,Malik Hairston,basketball,-0.36274353,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Malik Hairston plays the sport of",baseball,baseball
13186,Udoka Azubuike,basketball,-0.6144859,7,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Udoka Azubuike plays the sport of",football,football
6452,Iman Shumpert,basketball,-0.10401909,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Iman Shumpert plays the sport of",baseball,baseball
1280,Michael Bennett,football,-0.06328475,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Michael Bennett plays the sport of",golf,baseball
669,Bo Jackson,football,-0.5274674,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Bo Jackson plays the sport of",golf,basketball
211,Terrell Owens,football,-0.23969127,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Terrell Owens plays the sport of",baseball,baseball
6558,Joe Johnson,basketball,-0.2078627,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Joe Johnson plays the sport of",baseball,baseball
343,Jake Locker,football,-0.1669355,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Jake Locker plays the sport of",basketball,baseball
820,Jacoby Jones,football,-0.69055116,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Jacoby Jones plays the sport of",golf,baseball
13540,Jordan Davis,basketball,-0.42048818,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jordan Davis plays the sport of",golf,baseball
918,Chris Cooley,football,-0.6084121,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Chris Cooley plays the sport of",basketball,baseball
16814,Mookie Betts,baseball,-0.042766705,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Mookie Betts plays the sport of",golf,basketball
14410,David Cone,baseball,-0.59330964,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: David Cone plays the sport of",golf,football
1557,Allen Hurns,football,-0.5593367,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Allen Hurns plays the sport of",basketball,baseball
955,Cedric Benson,football,-0.21789423,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Cedric Benson plays the sport of",basketball,baseball
6733,Bismack Biyombo,basketball,-0.037194133,7,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Bismack Biyombo plays the sport of",golf,baseball
1038,Maurkice Pouncey,football,-0.15296876,6,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Maurkice Pouncey plays the sport of",basketball,basketball
1547,Joel Bitonio,football,-0.36965725,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Joel Bitonio plays the sport of",baseball,basketball
16029,Tim Raines,baseball,-0.48035556,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Tim Raines plays the sport of",golf,basketball
948,Stevan Ridley,football,-0.5258367,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Stevan Ridley plays the sport of",baseball,baseball
1321,Mike Glennon,football,-0.39303035,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Mike Glennon plays the sport of",baseball,baseball
416,Ben Tate,football,-0.41646793,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Ben Tate plays the sport of",golf,baseball
93,Adam Vinatieri,football,-0.08781164,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Adam Vinatieri plays the sport of",basketball,basketball
15762,Lance Lynn,baseball,-0.48514432,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Lance Lynn plays the sport of",golf,football
15776,Rafael Furcal,baseball,-0.21364798,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Rafael Furcal plays the sport of",football,basketball
10998,Ben Howland,basketball,-0.5898197,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Ben Howland plays the sport of",baseball,football
433,Vinny Testaverde,football,-0.4274733,5,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Vinny Testaverde plays the sport of",baseball,basketball
9157,Brittney Griner,basketball,-0.09628898,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Brittney Griner plays the sport of",baseball,baseball
1531,Blake Bortles,football,-0.18952633,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Blake Bortles plays the sport of",basketball,basketball
11158,Gorgui Dieng,basketball,-0.31955126,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Gorgui Dieng plays the sport of",baseball,football
12885,Allonzo Trier,basketball,-0.21587712,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Allonzo Trier plays the sport of",football,baseball
5191,John Calipari,basketball,-0.1410211,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: John Calipari plays the sport of",baseball,football
6267,Doc Rivers,basketball,-0.108045295,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Doc Rivers plays the sport of",golf,football
5791,Greg Oden,basketball,-0.36179745,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Greg Oden plays the sport of",football,football
623,Ryan Tannehill,football,-0.10916954,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Ryan Tannehill plays the sport of",golf,basketball
6196,Joe Ingles,basketball,-0.32962522,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Joe Ingles plays the sport of",football,baseball
15275,Barry Zito,baseball,-0.13013671,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Barry Zito plays the sport of",golf,basketball
14835,Eric Hosmer,baseball,-0.04134516,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Eric Hosmer plays the sport of",basketball,football
10774,Sharaud Curry,basketball,-0.6647569,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Sharaud Curry plays the sport of",baseball,baseball
300,Michael Vick,football,-0.12795074,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Michael Vick plays the sport of",basketball,baseball
1808,Will Fuller,football,-0.13301413,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Will Fuller plays the sport of",baseball,basketball
8110,Jerome Jordan,basketball,-0.6039613,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jerome Jordan plays the sport of",golf,football
11010,Alex Len,basketball,-0.38432565,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Alex Len plays the sport of",baseball,football
13192,Kerem Kanter,basketball,-0.06867758,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Kerem Kanter plays the sport of",golf,baseball
7973,Jason Collins,basketball,-0.29034057,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jason Collins plays the sport of",football,baseball
15018,Greg Maddux,baseball,-0.17440264,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Greg Maddux plays the sport of",basketball,basketball
7127,Darren Collison,basketball,-0.15887557,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Darren Collison plays the sport of",football,baseball
6210,Taj Gibson,basketball,-0.13985325,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Taj Gibson plays the sport of",golf,baseball
6023,James Johnson,basketball,-0.5380204,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: James Johnson plays the sport of",football,baseball
1400,Kenny Vaccaro,football,-0.25771713,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Kenny Vaccaro plays the sport of",golf,basketball
714,Marcell Dareus,football,-0.2672764,5,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Marcell Dareus plays the sport of",baseball,baseball
219,Jerome Bettis,football,-0.18635257,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Jerome Bettis plays the sport of",basketball,baseball
1382,Matt Barkley,football,-0.21672682,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Matt Barkley plays the sport of",baseball,basketball
1179,Bradley Roby,football,-0.54120064,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Bradley Roby plays the sport of",baseball,baseball
446,Kyle Boller,football,-0.4863093,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Kyle Boller plays the sport of",golf,baseball
13104,Donovan Mitchell,basketball,-0.29611576,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Donovan Mitchell plays the sport of",football,football
16039,Dexter Fowler,baseball,-0.09925356,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Dexter Fowler plays the sport of",basketball,basketball
